epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,995.751,1.45956,1.16342,1.88138,0.77488,0.67594,0.73846,0.398,1.7039,1.45263,2.32382,0.001736,0.001736,0.001736
22,1042.98,1.44349,1.14265,1.85217,0.82905,0.6687,0.76276,0.42294,1.62975,1.31984,2.30379,0.0017228,0.0017228,0.0017228
23,1091.18,1.40535,1.12567,1.83891,0.81836,0.68106,0.75993,0.40498,1.63952,1.3324,2.32361,0.0017096,0.0017096,0.0017096
24,1139.73,1.37744,1.11751,1.81088,0.79797,0.64362,0.71104,0.38894,1.6872,1.52297,2.44782,0.0016964,0.0016964,0.0016964
25,1188.4,1.39839,1.11781,1.82107,0.78776,0.70891,0.7749,0.44693,1.52148,1.2924,2.14874,0.0016832,0.0016832,0.0016832
26,1237.02,1.37862,1.09935,1.79769,0.78748,0.70186,0.7659,0.40994,1.68032,1.32439,2.43517,0.00167,0.00167,0.00167
27,1285.24,1.39559,1.09085,1.80606,0.76405,0.73955,0.78489,0.44556,1.51844,1.32448,2.19633,0.0016568,0.0016568,0.0016568
28,1332.58,1.34662,1.04645,1.75947,0.82106,0.74769,0.80127,0.47907,1.48849,1.17187,2.14363,0.0016436,0.0016436,0.0016436
29,1379.77,1.34528,1.04018,1.75072,0.81439,0.74652,0.80533,0.47992,1.48424,1.17222,2.09088,0.0016304,0.0016304,0.0016304
30,1428.26,1.33507,1.03577,1.76543,0.82358,0.72841,0.79216,0.46137,1.51881,1.18205,2.20011,0.0016172,0.0016172,0.0016172
31,1478.12,1.36739,1.04918,1.75966,0.80425,0.77248,0.80301,0.47051,1.48571,1.16401,2.18649,0.001604,0.001604,0.001604
32,1527.85,1.32204,1.02058,1.7247,0.86549,0.71727,0.79529,0.45319,1.53183,1.2072,2.20254,0.0015908,0.0015908,0.0015908
33,1577.15,1.28954,1.01065,1.70292,0.80325,0.73398,0.79399,0.45931,1.51367,1.28256,2.22353,0.0015776,0.0015776,0.0015776
34,1624.68,1.31276,0.98099,1.71259,0.80754,0.73048,0.79786,0.45645,1.58767,1.22504,2.23307,0.0015644,0.0015644,0.0015644
35,1672.48,1.29834,1.00254,1.7141,0.84165,0.74767,0.80728,0.46846,1.53745,1.17702,2.17374,0.0015512,0.0015512,0.0015512
36,1720.73,1.27661,0.95766,1.68126,0.80068,0.75487,0.79965,0.46368,1.52878,1.12185,2.20774,0.001538,0.001538,0.001538
37,1768.46,1.2737,0.95857,1.66695,0.82074,0.75246,0.80937,0.46708,1.53215,1.10893,2.16666,0.0015248,0.0015248,0.0015248
38,1818.74,1.23992,0.9077,1.64661,0.85012,0.75348,0.81836,0.47935,1.46899,1.07214,2.14358,0.0015116,0.0015116,0.0015116
39,1866.29,1.24947,0.92216,1.65987,0.83153,0.74929,0.81071,0.51181,1.43378,1.12799,2.08332,0.0014984,0.0014984,0.0014984
40,1915.2,1.23851,0.91878,1.6381,0.83041,0.74373,0.79895,0.47496,1.52684,1.10236,2.17992,0.0014852,0.0014852,0.0014852
41,1962.92,1.19024,0.88094,1.60478,0.78629,0.72765,0.78526,0.43858,1.48241,1.26854,2.18882,0.001472,0.001472,0.001472
42,2011.48,1.22729,0.92115,1.64979,0.81555,0.76978,0.82173,0.49462,1.47256,1.08479,2.08196,0.0014588,0.0014588,0.0014588
43,2060.63,1.22785,0.92162,1.63033,0.84687,0.77437,0.82961,0.50533,1.43735,1.05977,2.11449,0.0014456,0.0014456,0.0014456
44,2107.61,1.21944,0.86732,1.62421,0.8285,0.76028,0.81505,0.49306,1.44401,1.11258,2.10828,0.0014324,0.0014324,0.0014324
45,2155.14,1.17392,0.91662,1.57892,0.8421,0.76323,0.821,0.4951,1.47383,1.10021,2.1249,0.0014192,0.0014192,0.0014192
46,2203.2,1.21417,0.90128,1.62022,0.83145,0.7832,0.84091,0.51625,1.43322,1.02758,2.07686,0.001406,0.001406,0.001406
47,2251.67,1.23155,0.89345,1.63372,0.81464,0.77019,0.81777,0.49324,1.46901,1.08418,2.10742,0.0013928,0.0013928,0.0013928
48,2298.56,1.19017,0.86186,1.59614,0.82949,0.76741,0.8088,0.46493,1.56302,1.17141,2.18509,0.0013796,0.0013796,0.0013796
49,2345.78,1.17217,0.88028,1.58743,0.86275,0.7688,0.84179,0.50427,1.4684,1.04073,2.1157,0.0013664,0.0013664,0.0013664
50,2393.9,1.22082,0.86427,1.6168,0.84463,0.7688,0.82872,0.49215,1.48334,1.05077,2.15164,0.0013532,0.0013532,0.0013532
51,2442.8,1.18425,0.84326,1.5909,0.85855,0.76084,0.83512,0.50619,1.47677,1.04677,2.12566,0.00134,0.00134,0.00134
52,2490.89,1.18936,0.86041,1.59338,0.86031,0.80084,0.85674,0.53251,1.40173,0.96504,2.07105,0.0013268,0.0013268,0.0013268
53,2538.56,1.16401,0.84316,1.57642,0.88199,0.78552,0.85692,0.52525,1.41435,0.99583,2.0589,0.0013136,0.0013136,0.0013136
54,2585.02,1.15289,0.84861,1.57127,0.84497,0.77426,0.83371,0.50934,1.46589,1.0033,2.1005,0.0013004,0.0013004,0.0013004
55,2632.52,1.14838,0.82402,1.55935,0.85837,0.76323,0.831,0.52397,1.4252,0.99668,2.05104,0.0012872,0.0012872,0.0012872
56,2679.13,1.10604,0.76995,1.51672,0.86117,0.76893,0.84922,0.51864,1.45513,1.02299,2.09904,0.001274,0.001274,0.001274
57,2726.87,1.12726,0.79483,1.54166,0.8657,0.78412,0.84363,0.50567,1.45396,0.99258,2.10321,0.0012608,0.0012608,0.0012608
58,2775.43,1.11662,0.79456,1.54296,0.85563,0.78552,0.84603,0.50986,1.47814,0.98744,2.14631,0.0012476,0.0012476,0.0012476
59,2823.69,1.14732,0.80771,1.57099,0.84308,0.77994,0.82741,0.51564,1.39838,1.04077,2.02763,0.0012344,0.0012344,0.0012344
60,2871.38,1.13535,0.80362,1.5459,0.86258,0.77855,0.82879,0.50747,1.45805,0.99173,2.12833,0.0012212,0.0012212,0.0012212
61,2919.45,1.1117,0.78148,1.52813,0.87573,0.75905,0.84369,0.52413,1.41452,0.96818,2.1111,0.001208,0.001208,0.001208
62,2967.73,1.12481,0.80169,1.54012,0.85512,0.78096,0.84619,0.5199,1.43584,0.98233,2.09403,0.0011948,0.0011948,0.0011948
63,3016.97,1.12659,0.78441,1.54129,0.85871,0.7957,0.86002,0.54749,1.3727,0.95908,2.01955,0.0011816,0.0011816,0.0011816
64,3066.11,1.10687,0.78571,1.5285,0.8428,0.76045,0.83493,0.51634,1.41404,1.0092,2.07143,0.0011684,0.0011684,0.0011684
65,3114.87,1.12552,0.76913,1.53664,0.86102,0.79248,0.85195,0.53038,1.41708,0.93723,2.09979,0.0011552,0.0011552,0.0011552
66,3161.98,1.09451,0.78415,1.5077,0.86196,0.80084,0.85008,0.53142,1.40065,0.93515,2.04713,0.001142,0.001142,0.001142
67,3209.61,1.07872,0.76441,1.50039,0.86838,0.79026,0.85912,0.5279,1.4236,0.91312,2.06609,0.0011288,0.0011288,0.0011288
68,3257.33,1.09154,0.75476,1.49948,0.83843,0.82033,0.84586,0.52152,1.44442,0.96228,2.11089,0.0011156,0.0011156,0.0011156
69,3304.9,1.12059,0.80806,1.53922,0.86271,0.77014,0.84894,0.51984,1.42581,0.94704,2.13166,0.0011024,0.0011024,0.0011024
70,3352.91,1.06974,0.74655,1.49574,0.87439,0.77298,0.84107,0.51221,1.43869,0.98817,2.06741,0.0010892,0.0010892,0.0010892
71,3400.73,1.09259,0.82533,1.50818,0.84891,0.81894,0.84947,0.52349,1.43295,0.96751,2.06768,0.001076,0.001076,0.001076
72,3448.59,1.07535,0.74319,1.49208,0.86019,0.77979,0.85127,0.51581,1.43979,0.95864,2.14744,0.0010628,0.0010628,0.0010628
73,3496.41,1.06514,0.73119,1.48284,0.87898,0.79666,0.85591,0.53477,1.40043,0.92356,2.06175,0.0010496,0.0010496,0.0010496
74,3543.41,1.05442,0.73453,1.46874,0.89474,0.77159,0.85248,0.55043,1.3743,0.92601,1.98202,0.0010364,0.0010364,0.0010364
75,3591.74,1.05754,0.77457,1.48056,0.88804,0.78969,0.85678,0.52473,1.41063,0.96446,2.07026,0.0010232,0.0010232,0.0010232
76,3638.25,1.05452,0.71669,1.48228,0.88041,0.77437,0.84983,0.52517,1.43603,0.93285,2.14121,0.00101,0.00101,0.00101
77,3685.23,1.06191,0.734,1.47994,0.86628,0.80084,0.86253,0.54639,1.38272,0.90644,2.04551,0.0009968,0.0009968,0.0009968
78,3733.64,1.07382,0.7081,1.4876,0.85261,0.80568,0.84932,0.54484,1.39394,0.94367,2.04388,0.0009836,0.0009836,0.0009836
79,3780.99,1.04109,0.71572,1.4516,0.86504,0.79452,0.85658,0.53916,1.41863,1.00192,2.07344,0.0009704,0.0009704,0.0009704
80,3829.25,1.02257,0.70676,1.44702,0.84819,0.77994,0.84288,0.5331,1.39468,0.95886,2.06437,0.0009572,0.0009572,0.0009572
81,3877.15,1.03225,0.69442,1.45142,0.87883,0.77577,0.84178,0.52417,1.40481,0.95616,2.11063,0.000944,0.000944,0.000944
82,3925.79,1.03288,0.71568,1.45977,0.87915,0.79805,0.85654,0.542,1.39515,0.96503,2.08409,0.0009308,0.0009308,0.0009308
83,3974.02,1.01447,0.69488,1.42916,0.87222,0.79109,0.84918,0.5365,1.38901,0.956,2.05312,0.0009176,0.0009176,0.0009176
84,4022.12,0.97846,0.67621,1.40799,0.87771,0.78973,0.85639,0.54374,1.37698,0.91476,2.04788,0.0009044,0.0009044,0.0009044
85,4070.58,1.00938,0.66672,1.43282,0.85652,0.82451,0.86329,0.54396,1.41695,0.88972,2.13555,0.0008912,0.0008912,0.0008912
86,4118.49,1.01362,0.70891,1.42981,0.86391,0.80084,0.85416,0.53678,1.41051,0.90467,2.06481,0.000878,0.000878,0.000878
87,4166.5,0.99175,0.66114,1.41049,0.87025,0.79387,0.85888,0.54311,1.40344,0.90661,2.08024,0.0008648,0.0008648,0.0008648
88,4214.2,0.98964,0.66521,1.4202,0.88086,0.79292,0.85208,0.5251,1.43482,0.91758,2.12902,0.0008516,0.0008516,0.0008516
89,4262.02,0.98673,0.64908,1.41506,0.86234,0.80269,0.86041,0.5454,1.37309,0.93468,2.03617,0.0008384,0.0008384,0.0008384
