epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,24355,1.05736,0.71682,1.45246,0.88785,0.89287,0.94472,0.67892,1.04152,0.62455,1.46346,0.0014588,0.0014588,0.0014588
43,24932.2,1.06322,0.71548,1.46088,0.85705,0.9016,0.93949,0.65537,1.08312,0.68099,1.52536,0.0014456,0.0014456,0.0014456
44,25509.4,1.05289,0.72899,1.44621,0.88625,0.90803,0.94776,0.66665,1.07057,0.62488,1.50874,0.0014324,0.0014324,0.0014324
45,26086.8,1.04625,0.71971,1.43842,0.90654,0.89662,0.95511,0.6909,1.03606,0.58834,1.46232,0.0014192,0.0014192,0.0014192
46,26663.5,1.04266,0.71374,1.43943,0.89199,0.90031,0.94835,0.67157,1.07988,0.61775,1.50636,0.001406,0.001406,0.001406
47,27241.1,1.03822,0.6973,1.42611,0.9058,0.93797,0.96023,0.69031,1.02222,0.59064,1.45934,0.0013928,0.0013928,0.0013928
48,27818.3,1.04532,0.71948,1.43828,0.92566,0.90602,0.95746,0.6845,1.06576,0.60065,1.46219,0.0013796,0.0013796,0.0013796
49,28394.5,1.03844,0.70698,1.429,0.90578,0.90355,0.95127,0.69058,1.03086,0.60442,1.46281,0.0013664,0.0013664,0.0013664
50,28970.9,1.02638,0.68652,1.42099,0.87073,0.92429,0.95013,0.6719,1.04916,0.62053,1.48692,0.0013532,0.0013532,0.0013532
51,29547.5,1.01762,0.69547,1.40652,0.86838,0.91541,0.94222,0.6667,1.07548,0.6169,1.48144,0.00134,0.00134,0.00134
52,30114.3,1.02791,0.69196,1.41573,0.91231,0.89957,0.9563,0.70066,1.0082,0.59081,1.44519,0.0013268,0.0013268,0.0013268
53,30689.7,1.01027,0.68088,1.40093,0.90457,0.92105,0.95073,0.70374,1.01133,0.56416,1.41685,0.0013136,0.0013136,0.0013136
54,31265.5,1.01373,0.67681,1.40438,0.89564,0.91952,0.95241,0.68424,1.03426,0.5772,1.4676,0.0013004,0.0013004,0.0013004
55,31842.4,0.99887,0.67409,1.38866,0.89827,0.91729,0.94855,0.68629,1.03701,0.57259,1.45859,0.0012872,0.0012872,0.0012872
56,32415.6,0.98577,0.66518,1.38429,0.89237,0.93045,0.94979,0.68841,1.03334,0.58108,1.43546,0.001274,0.001274,0.001274
57,32986.9,0.99359,0.66021,1.38713,0.91701,0.93797,0.96074,0.70514,1.00726,0.53756,1.42948,0.0012608,0.0012608,0.0012608
58,33562.6,0.99049,0.65672,1.39143,0.92302,0.91729,0.96096,0.70398,1.02486,0.55289,1.44942,0.0012476,0.0012476,0.0012476
59,34130.4,0.98993,0.65695,1.39149,0.89881,0.93609,0.95831,0.69657,1.00819,0.5441,1.45933,0.0012344,0.0012344,0.0012344
60,34705.3,0.99295,0.65801,1.388,0.90824,0.93985,0.95923,0.69909,1.01536,0.5461,1.45226,0.0012212,0.0012212,0.0012212
61,35282.8,0.9948,0.65418,1.38118,0.93583,0.90459,0.95655,0.69737,1.01198,0.52694,1.42872,0.001208,0.001208,0.001208
62,35852.4,0.96992,0.63853,1.37651,0.92601,0.91742,0.95383,0.69755,1.01011,0.55468,1.42527,0.0011948,0.0011948,0.0011948
63,36420.6,0.98171,0.64509,1.38432,0.9018,0.91489,0.95042,0.68763,1.0189,0.55126,1.43548,0.0011816,0.0011816,0.0011816
64,36996.9,0.97276,0.63893,1.37023,0.93872,0.91165,0.95921,0.70107,1.01085,0.52963,1.41607,0.0011684,0.0011684,0.0011684
65,37572,0.97538,0.63507,1.37336,0.91932,0.9424,0.96439,0.70634,0.98943,0.53645,1.40935,0.0011552,0.0011552,0.0011552
66,38145.7,0.95769,0.62637,1.35281,0.91458,0.92669,0.95903,0.70908,0.97094,0.54309,1.39073,0.001142,0.001142,0.001142
67,38722.3,0.95886,0.63288,1.36337,0.92983,0.91165,0.95192,0.70148,0.98638,0.57063,1.39294,0.0011288,0.0011288,0.0011288
68,39288.6,0.95843,0.6315,1.35846,0.9264,0.92277,0.95605,0.70729,0.99381,0.52332,1.41717,0.0011156,0.0011156,0.0011156
69,39864.3,0.95814,0.63922,1.35966,0.92606,0.89098,0.95783,0.70937,0.98223,0.55294,1.4089,0.0011024,0.0011024,0.0011024
70,40440.4,0.95579,0.62403,1.35443,0.93145,0.91954,0.95747,0.70745,0.98226,0.52809,1.41188,0.0010892,0.0010892,0.0010892
71,41008.3,0.94596,0.61469,1.34573,0.93469,0.9146,0.95922,0.71391,0.98495,0.51157,1.40879,0.001076,0.001076,0.001076
72,41584.5,0.94056,0.61197,1.34123,0.91715,0.93638,0.95513,0.70773,0.97917,0.5273,1.40667,0.0010628,0.0010628,0.0010628
73,42155.8,0.93806,0.61636,1.34506,0.91177,0.93242,0.96328,0.71428,0.98169,0.50862,1.41618,0.0010496,0.0010496,0.0010496
74,42726.8,0.93435,0.61229,1.33377,0.9206,0.92481,0.95582,0.69548,0.99251,0.53629,1.41509,0.0010364,0.0010364,0.0010364
75,43304.4,0.93165,0.61908,1.34083,0.92834,0.92539,0.95862,0.71315,0.98568,0.50724,1.42049,0.0010232,0.0010232,0.0010232
76,43881.9,0.92356,0.59411,1.32457,0.94137,0.90539,0.96046,0.70995,0.99385,0.51609,1.42174,0.00101,0.00101,0.00101
77,44451.2,0.93038,0.60303,1.34052,0.92889,0.93609,0.96113,0.70561,1.00972,0.50848,1.44645,0.0009968,0.0009968,0.0009968
78,45022.9,0.92098,0.59767,1.323,0.93031,0.92839,0.96265,0.71437,0.98972,0.50593,1.40979,0.0009836,0.0009836,0.0009836
79,45598.3,0.92524,0.59597,1.3288,0.91476,0.92794,0.96299,0.72041,0.97117,0.50146,1.38963,0.0009704,0.0009704,0.0009704
80,46170.6,0.90834,0.58241,1.31426,0.92505,0.91917,0.96106,0.70949,1.00511,0.51392,1.41751,0.0009572,0.0009572,0.0009572
81,46743.5,0.90652,0.58083,1.31394,0.91731,0.93233,0.95969,0.7088,0.97939,0.50824,1.40209,0.000944,0.000944,0.000944
82,47317.4,0.90724,0.58275,1.30958,0.93038,0.93985,0.96509,0.7166,0.98642,0.48955,1.3925,0.0009308,0.0009308,0.0009308
83,47891.1,0.91094,0.58762,1.31432,0.92957,0.91794,0.96533,0.71752,0.98094,0.48891,1.42141,0.0009176,0.0009176,0.0009176
84,48464.3,0.90761,0.58228,1.31042,0.92603,0.94173,0.96379,0.71621,0.98364,0.48332,1.41345,0.0009044,0.0009044,0.0009044
85,49039.6,0.90298,0.58351,1.30994,0.9257,0.93682,0.95857,0.70967,0.97756,0.50209,1.40334,0.0008912,0.0008912,0.0008912
86,49614.9,0.90857,0.58143,1.30927,0.94345,0.9095,0.96284,0.70987,0.99229,0.48752,1.40652,0.000878,0.000878,0.000878
87,50190.6,0.88619,0.56981,1.2989,0.91243,0.92053,0.96491,0.70697,0.99013,0.50807,1.41414,0.0008648,0.0008648,0.0008648
