epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6674.99,2.70038,2.20717,3.16501,0.83617,0.73955,0.81698,0.50114,2.85114,2.07938,3.25048,0.0014588,0.0014588,0.0014588
43,6831.2,2.59779,2.17873,3.10308,0.81304,0.77019,0.8125,0.50333,2.83089,2.13209,3.27216,0.0014456,0.0014456,0.0014456
44,6989.74,2.63748,2.10057,3.13089,0.80573,0.77019,0.81618,0.51637,2.74617,2.00312,3.12661,0.0014324,0.0014324,0.0014324
45,7147.8,2.6346,2.17271,3.11971,0.81325,0.75905,0.81267,0.4938,2.89759,2.14859,3.3149,0.0014192,0.0014192,0.0014192
46,7302.79,2.58693,2.18345,3.08288,0.78612,0.77298,0.81819,0.51712,2.8044,2.10052,3.21507,0.001406,0.001406,0.001406
47,7456.68,2.67884,2.27613,3.16438,0.80863,0.77298,0.82159,0.51252,2.87765,2.01533,3.23714,0.0013928,0.0013928,0.0013928
48,7614.43,2.62186,2.21673,3.13276,0.84395,0.74095,0.81538,0.49868,2.84184,2.15033,3.24197,0.0013796,0.0013796,0.0013796
49,7767.79,2.62155,2.11568,3.0834,0.84143,0.75905,0.82403,0.50765,2.85894,2.06223,3.24215,0.0013664,0.0013664,0.0013664
50,7925.37,2.54059,2.08697,3.03749,0.84781,0.73816,0.82205,0.51038,2.78328,2.07369,3.21352,0.0013532,0.0013532,0.0013532
51,8078.61,2.55513,2.0171,3.04495,0.82488,0.73955,0.81732,0.50236,2.83739,2.10412,3.24289,0.00134,0.00134,0.00134
52,8233.4,2.54963,2.05952,3.06772,0.83027,0.73816,0.81471,0.5086,2.83528,2.06584,3.28294,0.0013268,0.0013268,0.0013268
53,8394.24,2.54468,2.00924,3.05123,0.8113,0.76646,0.82016,0.50964,2.80834,2.00015,3.19498,0.0013136,0.0013136,0.0013136
54,8552.57,2.5514,2.016,3.02337,0.81626,0.75627,0.81952,0.49729,2.89433,2.09484,3.26492,0.0013004,0.0013004,0.0013004
55,8714.44,2.53925,2.08222,3.04762,0.82715,0.76184,0.82578,0.52029,2.78436,2.0715,3.17458,0.0012872,0.0012872,0.0012872
56,8870.69,2.51203,2.02394,3.03096,0.85666,0.73816,0.81429,0.51307,2.82931,2.06418,3.22597,0.001274,0.001274,0.001274
57,9027.23,2.57486,2.02431,3.05239,0.84158,0.76462,0.82312,0.49875,2.85874,2.10326,3.27142,0.0012608,0.0012608,0.0012608
58,9185.51,2.45857,1.9045,2.95247,0.85607,0.73677,0.81835,0.51289,2.82401,2.23479,3.22295,0.0012476,0.0012476,0.0012476
59,9345.98,2.56655,2.035,3.03622,0.83821,0.7688,0.82682,0.51022,2.81334,1.98596,3.22532,0.0012344,0.0012344,0.0012344
60,9501.12,2.43012,1.8976,2.92948,0.87048,0.76756,0.84855,0.54447,2.71577,1.9279,3.17802,0.0012212,0.0012212,0.0012212
61,9658.6,2.48201,1.92289,2.99041,0.82474,0.77995,0.83737,0.52089,2.83785,1.93637,3.22929,0.001208,0.001208,0.001208
62,9816.88,2.45729,1.89188,2.97739,0.81228,0.76535,0.8181,0.50803,2.84481,2.02219,3.21642,0.0011948,0.0011948,0.0011948
63,9972.16,2.51401,1.99414,3.00601,0.80973,0.77019,0.8222,0.50751,2.79974,2.02251,3.20699,0.0011816,0.0011816,0.0011816
64,10130.9,2.46005,1.89501,2.94111,0.83787,0.7688,0.82909,0.51359,2.75382,1.96179,3.16019,0.0011684,0.0011684,0.0011684
65,10286.8,2.41635,1.87456,2.90554,0.85341,0.77994,0.83122,0.52371,2.80369,1.98096,3.18431,0.0011552,0.0011552,0.0011552
66,10445.3,2.39639,1.85617,2.90468,0.8231,0.79063,0.83898,0.5097,2.82675,1.97789,3.22426,0.001142,0.001142,0.001142
67,10607.5,2.41447,1.83985,2.91272,0.84347,0.76602,0.83328,0.52382,2.80776,1.92711,3.18875,0.0011288,0.0011288,0.0011288
68,10763,2.40765,1.86943,2.91298,0.80816,0.80501,0.83508,0.52816,2.79357,1.94137,3.14657,0.0011156,0.0011156,0.0011156
69,10918.5,2.40712,1.81869,2.90819,0.86027,0.77716,0.82899,0.4923,2.92106,1.98675,3.44613,0.0011024,0.0011024,0.0011024
70,11075.2,2.3818,1.80463,2.90993,0.85377,0.77019,0.83901,0.53946,2.75412,1.95858,3.18032,0.0010892,0.0010892,0.0010892
71,11231.1,2.37864,1.83207,2.88721,0.83023,0.79691,0.83317,0.52166,2.79832,1.91824,3.17642,0.001076,0.001076,0.001076
72,11386.7,2.40899,1.9024,2.89825,0.83964,0.77159,0.83325,0.52291,2.81533,1.99611,3.23731,0.0010628,0.0010628,0.0010628
73,11540.1,2.36,1.81353,2.86528,0.83939,0.79666,0.83996,0.53432,2.77983,1.9553,3.20598,0.0010496,0.0010496,0.0010496
74,11698.6,2.32277,1.74759,2.83035,0.8659,0.77159,0.84595,0.52711,2.83288,1.97903,3.21356,0.0010364,0.0010364,0.0010364
75,11855.4,2.34332,1.77972,2.86723,0.86298,0.79805,0.84252,0.51963,2.79119,1.98434,3.22634,0.0010232,0.0010232,0.0010232
