epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,1722.55,1.26982,0.98713,1.63164,0.84465,0.80501,0.86302,0.53932,1.39871,1.03053,1.83749,0.0011684,0.0011684,0.0011684
65,1749.24,1.25323,0.98076,1.62613,0.90067,0.74507,0.84158,0.52047,1.4256,1.0816,1.91256,0.0011552,0.0011552,0.0011552
66,1776.23,1.25938,1.00865,1.61766,0.82428,0.80362,0.83889,0.52255,1.43116,1.05932,1.87009,0.001142,0.001142,0.001142
67,1803.07,1.24115,0.96575,1.60218,0.85931,0.80084,0.84915,0.51906,1.43639,1.06894,1.90456,0.0011288,0.0011288,0.0011288
68,1829.94,1.25671,0.94779,1.6161,0.84738,0.79646,0.85388,0.52682,1.44136,1.06427,1.89055,0.0011156,0.0011156,0.0011156
69,1856.77,1.24034,0.97124,1.61122,0.86119,0.79666,0.85371,0.52418,1.4425,1.04293,1.91725,0.0011024,0.0011024,0.0011024
70,1883.58,1.22924,0.93443,1.6005,0.8874,0.79033,0.86508,0.54181,1.39927,1.04251,1.85212,0.0010892,0.0010892,0.0010892
71,1910.43,1.22753,0.94697,1.58803,0.87167,0.8078,0.86151,0.53331,1.41515,0.99484,1.87763,0.001076,0.001076,0.001076
72,1938.27,1.24128,0.95349,1.61653,0.85559,0.79805,0.84735,0.52894,1.44212,1.05094,1.90126,0.0010628,0.0010628,0.0010628
73,1965.02,1.20279,0.93539,1.57384,0.85924,0.8078,0.86446,0.54348,1.39679,1.01686,1.85746,0.0010496,0.0010496,0.0010496
74,1991.86,1.19875,0.91598,1.57306,0.86414,0.77953,0.84706,0.52078,1.46098,1.07335,1.91406,0.0010364,0.0010364,0.0010364
75,2018.75,1.20491,0.93199,1.58128,0.88481,0.78096,0.85742,0.53408,1.42069,1.00493,1.86927,0.0010232,0.0010232,0.0010232
76,2045.72,1.20155,0.93139,1.56508,0.86122,0.80362,0.85713,0.54172,1.41847,1.05111,1.83452,0.00101,0.00101,0.00101
77,2072.54,1.21877,0.90786,1.57509,0.84359,0.79805,0.844,0.52343,1.45295,1.07001,1.90165,0.0009968,0.0009968,0.0009968
78,2099.24,1.19123,0.93087,1.56167,0.85591,0.78273,0.85379,0.53001,1.41653,1.07498,1.90013,0.0009836,0.0009836,0.0009836
79,2125.95,1.18944,0.90318,1.55668,0.87962,0.78361,0.85323,0.5247,1.43465,1.01787,1.91448,0.0009704,0.0009704,0.0009704
80,2152.96,1.17127,0.89483,1.54578,0.88649,0.78134,0.84799,0.53038,1.42349,1.09199,1.88762,0.0009572,0.0009572,0.0009572
81,2179.83,1.18739,0.92316,1.56389,0.85382,0.77855,0.83857,0.51279,1.46782,1.05138,1.94975,0.000944,0.000944,0.000944
82,2206.89,1.20134,0.91822,1.5747,0.85727,0.79666,0.85274,0.52639,1.41191,1.0511,1.87844,0.0009308,0.0009308,0.0009308
83,2233.73,1.17513,0.90522,1.54045,0.87876,0.77298,0.85171,0.52903,1.44656,0.97963,1.88316,0.0009176,0.0009176,0.0009176
84,2260.58,1.16709,0.86638,1.53392,0.87324,0.80223,0.8601,0.53901,1.43279,1.02301,1.88519,0.0009044,0.0009044,0.0009044
85,2287.38,1.173,0.88365,1.5419,0.89296,0.77844,0.85755,0.53226,1.42674,0.95209,1.89414,0.0008912,0.0008912,0.0008912
86,2314.09,1.1592,0.8802,1.53872,0.83559,0.82113,0.85378,0.53136,1.45348,0.96965,1.92954,0.000878,0.000878,0.000878
87,2340.77,1.17703,0.90145,1.54474,0.86626,0.79387,0.85824,0.54096,1.38253,1.05337,1.81525,0.0008648,0.0008648,0.0008648
88,2367.55,1.17232,0.86593,1.52916,0.85066,0.81198,0.85571,0.53348,1.42644,1.00221,1.89122,0.0008516,0.0008516,0.0008516
