epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.4565,3.34648,4.64717,4.19464,0,0,0,0,1.9381,4.3515,4.15867,4e-05,4e-05,4e-05
